Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,mean,std,n_cells,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes
Gm11716,ENSMUSG00000086298,11,107344804,107338050,+,0.0293,1.6284148762619532e-12,0.02676235578576936,20,0.054568707942962646,0.055732870438565674,0.9377443350615731,0.22800769320859787,11.987952229874852,0.34537841876347863,0.010898237116634846,0.03181743621826172,3.3659325012317225e-11,0.0,0.0,0.03253953527742942,0.03993122017740039,0.08728117305496386,0.48379601646401027,3.1647850566731828,False
Gm11713,ENSMUSG00000085245,11,107413549,107410390,+,-0.0533,-1.8948827651048183e-11,0.12172625385904152,495,-0.04029393196105957,,,,,,,,,,,,,,,,False
Gm11714,ENSMUSG00000087113,11,107435686,107428276,+,-0.0206,-1.1187642172165059e-12,0.007566437223319799,2638,-0.6454907655715942,,,,,,,,,,,,,,,,False
Psmd12,ENSMUSG00000020720,11,107504362,107479484,+,0.1591,-8.54338636505679e-11,0.5534079373894384,8615,-0.02034127712249756,,,,,,,,,,,,,,,,False
Helz,ENSMUSG00000020721,11,107693826,107547930,+,-0.0091,5.230585859185568e-11,0.4776738476324798,7656,-0.8061416149139404,,,,,,,,,,,,,,,,False
Gm11650,ENSMUSG00000087184,11,107795982,107793866,+,0.0089,-2.4605863067188717e-13,0.01707479886445179,37,0.0,,,,,,,,,,,,,,,,False
Apoh,ENSMUSG00000000049,11,108414396,108343354,+,0.0195,-2.3620693780425157e-13,0.009482754679152583,3441,-0.12559854984283447,,,,,,,,,,,,,,,,False
Cep112,ENSMUSG00000020728,11,108860615,108425192,+,-0.0023,-1.1453697314439888e-12,0.1067800026665798,399,-0.05058395862579346,,,,,,,,,,,,,,,,False
Axin2,ENSMUSG00000000142,11,108950783,108920349,+,0.0166,-6.49827896312326e-12,0.046647871301647374,76,0.042882561683654785,0.0785573416281673,2.732666311774182,0.7983462547866755,15.574646258864307,0.622805044054985,0.01051067840307951,0.025314530357718468,4.406712451006716e-06,0.0,0.0,0.00012897143446842914,0.03208652695995228,0.06991841817467377,2.494310492664581,0.47762640840257065,False
1700096J18Rik,ENSMUSG00000099630,11,109353651,109346839,+,0.0125,-4.335483602312078e-12,0.009415767796618625,3893,-0.09086716175079346,,,,,,,,,,,,,,,,False
Gna13,ENSMUSG00000020611,11,109401369,109362831,+,-0.0036,-6.101172596308732e-11,0.44823508525237143,7222,-0.5413872003555298,,,,,,,,,,,,,,,,False
9930022D16Rik,ENSMUSG00000045065,11,109420405,109413917,+,-0.009,3.601930661956044e-12,0.01123397456802714,3,-0.007634520530700684,,,,,,,,,,,,,,,,False
Amz2,ENSMUSG00000020610,11,109452813,109425946,+,0.043,-2.0671448346598018e-11,0.24233638857129247,2068,-0.3005681037902832,,,,,,,,,,,,,,,,False
Arsg,ENSMUSG00000020604,11,109573330,109473374,+,0.0049,-1.0181918754053487e-11,0.06629896672841427,162,-0.3677431344985962,,,,,,,,,,,,,,,,False
Gm11685,ENSMUSG00000086733,11,109641789,109616320,+,-0.01,-1.054301608656169e-12,0.006026416240224903,1290,-0.03168809413909912,,,,,,,,,,,,,,,,False
Prkar1a,ENSMUSG00000020612,11,109669656,109649405,+,0.1343,-2.732829108412471e-10,0.5385173366248779,8436,-0.08739626407623291,,,,,,,,,,,,,,,,False
Map2k6,ENSMUSG00000020623,11,110525522,110399122,+,-0.0193,3.0084340004423897e-11,0.10080545750036124,346,-1.3721957206726074,,,,,,,,,,,,,,,,False
Kcnj2,ENSMUSG00000041695,11,111076821,111066164,+,-0.015,1.2734880896911182e-12,0.008315278673271047,704,0.0,,,,,,,,,,,,,,,,False
Sox9,ENSMUSG00000000567,11,112787760,112782224,+,0.0435,1.0335724173299009e-11,0.20873261260331055,1235,-0.021900653839111328,,,,,,,,,,,,,,,,False
Sstr2,ENSMUSG00000047904,11,113626028,113619342,+,0.0219,-2.159428086207114e-11,0.09966847795654978,340,-0.1103353500366211,,,,,,,,,,,,,,,,False
Cog1,ENSMUSG00000018661,11,113667054,113649169,+,0.0355,-8.21936160448064e-11,0.23567923414533282,2064,-0.12361764907836914,,,,,,,,,,,,,,,,False
D11Wsu47e,ENSMUSG00000041623,11,113694647,113684412,+,-0.0175,-1.1910691666373142e-10,0.2180233174416016,1775,-0.22887086868286133,,,,,,,,,,,,,,,,False
Rpl38,ENSMUSG00000057322,11,114672331,114668524,+,-0.0215,-2.6479074889042808e-11,0.46086615847138773,8381,-0.046500325202941895,,,,,,,,,,,,,,,,False
Ttyh2,ENSMUSG00000034714,11,114720977,114675431,+,0.0449,-1.90718719864446e-12,0.09038616088659897,286,-0.6166563034057617,,,,,,,,,,,,,,,,False
Dnaic2,ENSMUSG00000034706,11,114757889,114727408,+,0.0022,-5.985914660261619e-12,0.020253895471168806,15,-0.06538510322570801,,,,,,,,,,,,,,,,False
Kif19a,ENSMUSG00000010021,11,114790739,114765388,+,-0.0136,5.713871324971104e-12,0.03281093726542256,26,-0.02138543128967285,,,,,,,,,,,,,,,,False
Gpr142,ENSMUSG00000034677,11,114806745,114798924,+,0.0071,2.053231001640457e-12,0.014872241214819717,143,0.030184268951416016,1.128730230934056,43.369426799716464,25.449131979040562,0.9902916650103195,0.4326948083606031,0.006311929319053888,0.016999823972582817,0.03258228150698009,0.0,0.0,0.008742102211412419,0.025756423492316344,0.03883998918925123,0.7972596259938836,0.05923383848905636,True
Gprc5c,ENSMUSG00000051043,11,114872617,114851152,+,-0.0091,4.306551738874587e-13,0.05909231402212863,120,-0.061994194984436035,,,,,,,,,,,,,,,,False
Cd300a,ENSMUSG00000034652,11,114904654,114890041,+,-0.0221,-1.8418198954651134e-12,0.029811363740242108,26,0.13873475790023804,0.017837111787442596,0.24377533900360454,0.08919872737955793,80.74211021826927,0.4730232596397401,0.02106764353811741,0.046765197068452835,9.140988476866739e-14,0.0,0.0,0.10502446361236573,0.05459286461484378,0.11524137510950196,0.38159466924821484,10.623407068459862,False
Rab37,ENSMUSG00000020732,11,115162236,115091431,+,-0.0685,-2.891541881815794e-12,0.025313359184130992,17,0.012407362461090088,0.027500263126709616,0.5182997027718355,0.30220404552334235,3.360869797910089,0.6174785614013671,0.007786741480231285,0.020807400345802307,1.3828784211767529e-05,0.0,0.0,0.1450057767572685,0.033023935612080946,0.05180283838176522,0.647527136469487,4.8978412667681175,False
Slc9a3r1,ENSMUSG00000020733,11,115181181,115163341,+,0.0006,-1.6764790697761785e-12,0.34642244328007327,4006,-0.025658369064331055,,,,,,,,,,,,,,,,False
Tmem104,ENSMUSG00000045980,11,115247023,115187487,+,0.0002,4.25733400471602e-11,0.13041926896819428,623,-0.47998523712158203,,,,,,,,,,,,,,,,False
Otop3,ENSMUSG00000018862,11,115346927,115334731,+,0.0095,-4.960486448284108e-13,0.004627277697737726,2924,0.0,,,,,,,,,,,,,,,,False
Cdr2l,ENSMUSG00000050910,11,115396132,115381916,+,0.0282,1.4660732562483057e-10,0.3078998086521579,3509,-0.05537915229797363,,,,,,,,,,,,,,,,False
Mrpl58,ENSMUSG00000018858,11,115412674,115403752,+,0.1052,1.1013933975881485e-10,0.5395116228899524,8451,-0.013769268989562988,,,,,,,,,,,,,,,,False
Kctd2,ENSMUSG00000016940,11,115431274,115420128,+,-0.0379,2.3570680499376087e-11,0.3507933083855602,4386,-0.04537153244018555,,,,,,,,,,,,,,,,False
Trim80,ENSMUSG00000070332,11,115448270,115440545,+,0.0118,2.639116740355054e-13,0.004464723782226193,2226,-0.006858348846435547,,,,,,,,,,,,,,,,False
Slc16a5,ENSMUSG00000045775,11,115474398,115462474,+,-0.0118,8.643924641840171e-12,0.04201306344353253,53,0.2794218063354492,0.04595033622074202,0.7862758061024091,0.09873523068824848,9.974193417681024,0.2877547067900499,0.01584075391292572,0.06636523455381393,4.917687977502848e-13,0.0,0.0,0.046965700489002095,0.04732971133681318,0.16747784015626227,0.8430533891410512,5.328314859259655,False
Armc7,ENSMUSG00000057219,11,115490467,115475667,+,-0.0403,-3.8389832643682035e-11,0.09324578924804067,319,-0.7548516988754272,,,,,,,,,,,,,,,,False
Nup85,ENSMUSG00000020739,11,115583985,115564434,+,0.0146,-1.2811270460249183e-10,0.5128581790033698,8263,-0.056342124938964844,,,,,,,,,,,,,,,,False
Mrps7,ENSMUSG00000046756,11,115608036,115603925,+,0.1561,-2.700522760741884e-11,0.550827217039243,8510,-0.2998216152191162,,,,,,,,,,,,,,,,False
Tmem94,ENSMUSG00000020747,11,115799366,115765433,+,-0.0266,-3.4944591252582364e-11,0.18964802404125117,1325,-0.3028554916381836,,,,,,,,,,,,,,,,False
Tsen54,ENSMUSG00000020781,11,115823094,115814724,+,-0.0234,-3.076108384910419e-11,0.2902640596968097,3069,-0.04121112823486328,,,,,,,,,,,,,,,,False
Llgl2,ENSMUSG00000020782,11,115855780,115824049,+,-0.0077,-3.629807894194295e-11,0.13137097166362044,602,0.1427856683731079,0.16446136601234315,1.1265697062797857,0.367598494315676,9.052416110477285,0.47992060020565985,0.030711375176906586,0.08623005449771881,0.10009460966906086,0.0,0.0,0.4661723193230211,0.11067625867118086,0.36885794495425095,0.861730053722455,2.1362620397654095,True
Myo15b,ENSMUSG00000034427,11,115892603,115858406,+,0.0008,-7.345329021262263e-13,0.002797871474509595,5321,-0.008000016212463379,,,,,,,,,,,,,,,,False
Smim5,ENSMUSG00000048442,11,115906269,115899966,+,-0.0074,-2.49687852783723e-12,0.031171629594221057,212,-0.0046166181564331055,,,,,,,,,,,,,,,,False
Smim6,ENSMUSG00000075420,11,115913920,115912017,+,-0.0105,6.121455685971734e-12,0.04051332815888236,52,-0.003461122512817383,,,,,,,,,,,,,,,,False
Recql5os1,ENSMUSG00000087072,11,115926143,115925027,+,-0.0003,-1.515103540052167e-12,0.014091225156805075,6,-0.02014017105102539,,,,,,,,,,,,,,,,False
Sap30bp,ENSMUSG00000020755,11,115966725,115933282,+,0.049,1.0410992700342285e-10,0.4442875011758409,7197,-0.20312130451202393,,,,,,,,,,,,,,,,False
Itgb4,ENSMUSG00000020758,11,116008412,115974709,+,-0.0103,-5.844605931329797e-13,0.06131889201511049,129,-0.09669911861419678,,,,,,,,,,,,,,,,False
Unk,ENSMUSG00000020770,11,116061214,116030322,+,-0.0605,-2.93460739920454e-11,0.29986472392268804,3242,-1.049375295639038,,,,,,,,,,,,,,,,False
Ten1,ENSMUSG00000020778,11,116215318,116198855,+,0.0801,2.92838729176138e-10,0.5233197983326877,8281,-0.12830865383148193,,,,,,,,,,,,,,,,False
Galr2,ENSMUSG00000020793,11,116283938,116280939,+,0.0182,1.2996647107855582e-13,0.011082906204943392,1121,0.0,,,,,,,,,,,,,,,,False
Ubald2,ENSMUSG00000050628,11,116439077,116434094,+,0.0179,-6.650546328176327e-11,0.32587547667077543,3994,-0.2128891944885254,,,,,,,,,,,,,,,,False
Sphk1,ENSMUSG00000061878,11,116536674,116530925,+,0.0852,2.891541881815794e-11,0.178300808724338,1079,-0.010097980499267578,,,,,,,,,,,,,,,,False
Aanat,ENSMUSG00000020804,11,116597680,116586432,+,-0.0049,7.330146237355597e-13,0.012473006671216832,3855,-0.016506671905517578,,,,,,,,,,,,,,,,False
Prcd,ENSMUSG00000075410,11,116668389,116653534,+,-0.0117,1.75953399616876e-11,0.13039924795783478,606,-0.016199707984924316,,,,,,,,,,,,,,,,False
Snhg16,ENSMUSG00000020812,11,116675799,116671660,+,-0.0501,-8.221668685769323e-11,0.36261982456921366,4512,-0.1997535228729248,,,,,,,,,,,,,,,,False
BC018473,ENSMUSG00000056032,11,116759373,116752167,+,0.0028,-9.624374109288474e-12,0.03237538067166413,12,0.0,,,,,,,,,,,,,,,,False
Mettl23,ENSMUSG00000090266,11,116854263,116843278,+,0.0031,-2.861021118934261e-11,0.4727743038068564,7674,-0.19802236557006836,,,,,,,,,,,,,,,,False
Mfsd11,ENSMUSG00000020818,11,116875635,116852440,+,0.0488,3.297588188623969e-11,0.22231255010725826,1778,-0.2933894395828247,,,,,,,,,,,,,,,,False
Mgat5b,ENSMUSG00000043857,11,116986948,116918863,+,-0.0202,-2.383983998305575e-12,0.052126042963353006,91,0.45762842893600464,0.32308013373663763,1.2056159956256918,1.2118323022918152,10.268141393970335,0.42938288122415547,0.0506276860833168,0.0557115413248539,1.97278646660743e-10,0.0,0.0,0.4351191215135002,0.2769882048792435,0.16494532472229212,0.6464645422533626,0.8692781962580279,False
Snhg20,ENSMUSG00000086859,11,117078955,117076008,+,-0.0893,1.2089105952697948e-10,0.37739479749903054,4387,0.31168562173843384,0.14455306704144966,0.2554419495229519,0.19713085714751014,11.990191906468493,1.3980892419815065,0.19117988646030426,0.16751103103160858,0.17261404881662507,0.0,0.0,0.40365300988586117,0.7256501649115874,0.6697071018660891,1.7308712892102958,3.4301173222898367,True
Sec14l1,ENSMUSG00000020823,11,117159268,117115168,+,0.0349,-3.503855675090267e-11,0.37535657248841925,5127,-0.37665891647338867,,,,,,,,,,,,,,,,False
Sept9,ENSMUSG00000059248,11,117362325,117199661,+,0.0477,-7.65412668875335e-11,0.41283679745808904,5909,-0.02812016010284424,,,,,,,,,,,,,,,,False
Gm11733,ENSMUSG00000069588,11,117489014,117484368,+,0.0084,3.752852229590711e-12,0.05363257088562525,102,-0.017126798629760742,,,,,,,,,,,,,,,,False
Gm11734,ENSMUSG00000085419,11,117532205,117523603,+,-0.0155,3.704269843990161e-12,0.020952801194470017,75,-0.6392906904220581,,,,,,,,,,,,,,,,False
2900041M22Rik,ENSMUSG00000054418,11,117613857,117611247,+,-0.0065,-4.448052724580466e-11,0.1915493821779494,1189,-0.0024336576461791992,,,,,,,,,,,,,,,,False
Tnrc6c,ENSMUSG00000025571,11,117763439,117654289,+,-0.1,1.92749432040422e-12,0.44797222363483363,6841,-1.15596342086792,,,,,,,,,,,,,,,,False
Tmc8,ENSMUSG00000050106,11,117793110,117782076,+,-0.0387,-1.3929003280422492e-12,0.00964034099476207,3,-0.019475340843200684,,,,,,,,,,,,,,,,False
Syngr2,ENSMUSG00000048277,11,117814283,117809668,+,-0.0628,1.1958371346339254e-11,0.5493092825647093,8141,-0.020418167114257812,,,,,,,,,,,,,,,,False
Afmid,ENSMUSG00000017718,11,117839908,117825924,+,-0.0352,2.27632020483371e-11,0.20434852547206303,1535,-0.6241674423217773,,,,,,,,,,,,,,,,False
Birc5,ENSMUSG00000017716,11,117855743,117849251,+,0.2079,4.88274529072312e-11,0.7071812259532698,8761,0.3011055588722229,5.049220616789468,16.63022858873524,0.41231125142542346,4.92854459277494,0.021637740209698678,0.09177683293819427,2.0041165351867676,0.2859504526873443,0.0,0.0,0.46632424366981967,0.2542150465576736,6.102208494529899,0.6766866223093454,1.2505538361436366,False
Tmem235,ENSMUSG00000070330,11,117865543,117860752,+,-0.0129,-2.848629099666985e-12,0.007774510934163563,1824,-0.028736472129821777,,,,,,,,,,,,,,,,False
Gm11725,ENSMUSG00000085434,11,117887416,117871250,+,-0.0173,1.487586789265273e-13,0.014704387957079505,4,-0.013237714767456055,,,,,,,,,,,,,,,,False
Pgs1,ENSMUSG00000017715,11,118024011,117986292,+,0.0167,-1.2476214967261518e-10,0.4687661402562169,7518,-0.04407310485839844,,,,,,,,,,,,,,,,False
C1qtnf1,ENSMUSG00000017446,11,118449963,118428203,+,0.0068,1.3780965564398678e-11,0.16764119687796936,963,-0.009416937828063965,,,,,,,,,,,,,,,,False
Engase,ENSMUSG00000033857,11,118489209,118476829,+,-0.0047,-1.4519231576777178e-11,0.16195648309360672,1005,-0.03607046604156494,,,,,,,,,,,,,,,,False
Cbx2,ENSMUSG00000025577,11,119031270,119022962,+,-0.039,-8.490059142352757e-12,0.23035172101942056,1826,-0.005043387413024902,,,,,,,,,,,,,,,,False
Ccdc40,ENSMUSG00000039963,11,119265238,119228572,+,-0.0178,9.259086238580361e-12,0.06727648992512644,155,-0.007029294967651367,,,,,,,,,,,,,,,,False
Gaa,ENSMUSG00000025579,11,119285454,119267887,+,0.0316,6.673689237353426e-11,0.44196557328348446,6675,-0.034987449645996094,,,,,,,,,,,,,,,,False
Card14,ENSMUSG00000013483,11,119345375,119307768,+,0.0277,8.556253135579241e-13,0.01291855057246519,1091,-0.010996818542480469,,,,,,,,,,,,,,,,False
Slc26a11,ENSMUSG00000039908,11,119381079,119355557,+,-0.0555,2.817715280577944e-11,0.15336725889782507,824,-0.6447272300720215,,,,,,,,,,,,,,,,False
Rnf213,ENSMUSG00000070327,11,119487418,119393100,+,0.0141,-8.86274889886206e-11,0.3617692235560565,4648,-0.8361142873764038,,,,,,,,,,,,,,,,False
Endov,ENSMUSG00000039850,11,119511437,119491347,+,-0.0227,8.120926136163507e-11,0.253005917741717,2379,-0.22128844261169434,,,,,,,,,,,,,,,,False
Rptor,ENSMUSG00000025583,11,119899576,119602905,+,-0.0532,-6.23834780459833e-11,0.28812460066113044,3000,-3.363162040710449,,,,,,,,,,,,,,,,False
Chmp6,ENSMUSG00000025371,11,119919548,119913441,+,0.0644,-8.439976252710935e-11,0.40857356034155645,5960,-0.03344130516052246,,,,,,,,,,,,,,,,False
Gm11766,ENSMUSG00000086924,11,119942074,119938511,+,-0.0018,1.3579038218281488e-12,0.008199671536375679,1618,0.0,,,,,,,,,,,,,,,,False
Baiap2,ENSMUSG00000025372,11,120006782,119942763,+,-0.0384,-5.726175758510745e-11,0.37252428473462523,4878,-0.028831005096435547,,,,,,,,,,,,,,,,False
Ndufaf8,ENSMUSG00000078572,11,120100705,120098928,+,0.0053,-1.2821183700161492e-10,0.524581164381323,8386,0.04253280162811279,0.2792369438189499,1.7261025283490679,0.1022159275919021,13.596977766416563,0.08269168082624674,0.05341048166155815,0.30518731474876404,0.17528498121225472,0.0,0.0,0.4240224370936294,0.18468607228243072,1.3539545114698082,1.735370814092803,3.1527105888532603,True
Gm11769,ENSMUSG00000085636,11,120152341,120150562,+,-0.0231,1.0243440921751696e-11,0.06869396019291117,146,-0.008764505386352539,,,,,,,,,,,,,,,,False
Bahcc1,ENSMUSG00000039741,11,120292296,120232947,+,-0.0476,4.1281374525497823e-11,0.3232128611198851,3800,-0.8009670972824097,,,,,,,,,,,,,,,,False
0610009L18Rik,ENSMUSG00000043644,11,120351190,120348678,+,-0.0023,-1.6610985278516263e-11,0.15887080943876958,806,-0.11083006858825684,,,,,,,,,,,,,,,,False
Fscn2,ENSMUSG00000025380,11,120368168,120361534,+,-0.0181,2.693517404537186e-12,0.024556884795673417,16,-0.03540503978729248,,,,,,,,,,,,,,,,False
Ccdc137,ENSMUSG00000049957,11,120464358,120458115,+,-0.026,4.429596074271004e-11,0.22726960180489778,1937,-0.6176668405532837,,,,,,,,,,,,,,,,False
Hgs,ENSMUSG00000025793,11,120483979,120467635,+,0.0225,5.4810483715881965e-11,0.3593681076296666,4777,-0.11509203910827637,,,,,,,,,,,,,,,,False
Mrpl12,ENSMUSG00000039640,11,120489065,120484613,+,0.1212,-1.0453769832569946e-10,0.49303575353914414,8646,0.006312668323516846,,,,,,,,,,,,,,,,False
Slc25a10,ENSMUSG00000025792,11,120499187,120491840,+,0.0216,-1.1179539154634748e-10,0.38165366021363173,5097,-0.03260600566864014,,,,,,,,,,,,,,,,False
Gcgr,ENSMUSG00000025127,11,120538986,120530699,+,-0.0054,-3.2183783977125263e-12,0.021372068574391244,11,-0.029560446739196777,,,,,,,,,,,,,,,,False
Anapc11,ENSMUSG00000025135,11,120608198,120598421,+,0.0835,-6.197910797792394e-11,0.5409242525302208,8190,0.0642930269241333,0.47028813895581956,3.1902645723591267,0.17993478167571464,10.603439349615575,0.07568350218236447,0.05679367855191231,0.35456886887550354,0.20345762054834085,0.0,0.0,0.3907667161148929,0.1642823821867752,1.805181104047545,1.3424414887924598,1.9569236926793308,True
Npb,ENSMUSG00000044034,11,120609093,120608477,+,-0.012,-2.2169909659645882e-12,0.033329383684034465,47,-0.117850661277771,,,,,,,,,,,,,,,,False
Notumos,ENSMUSG00000053613,11,120661815,120659157,+,0.0079,-5.676381254030008e-13,0.0113881098724019,7,0.0,,,,,,,,,,,,,,,,False
Aspscr1,ENSMUSG00000025142,11,120709447,120672973,+,0.0124,1.476532024757001e-11,0.1882700469629878,1290,-1.1147472858428955,,,,,,,,,,,,,,,,False
Lrrc45,ENSMUSG00000025145,11,120721128,120713925,+,-0.0934,-7.168486077485618e-11,0.37092659354309904,5123,-0.010631561279296875,,,,,,,,,,,,,,,,False
Rac3,ENSMUSG00000018012,11,120723969,120721470,+,-0.0025,-9.597458160920509e-12,0.2954304638071419,2767,-0.0009701251983642578,,,,,,,,,,,,,,,,False
Hmga1b,ENSMUSG00000078249,11,120764419,120762794,+,-0.0069,1.7226206955498348e-11,0.0880036831192603,307,0.0,,,,,,,,,,,,,,,,False
Gps1,ENSMUSG00000025156,11,120789102,120784272,+,0.0504,4.878852091048467e-11,0.4319897887958617,6800,-0.01428985595703125,,,,,,,,,,,,,,,,False
Gm11773,ENSMUSG00000087638,11,120834244,120831029,+,-0.0017,-1.953454617424579e-12,0.017568257764296102,65,-0.0778653621673584,,,,,,,,,,,,,,,,False
Slc16a3,ENSMUSG00000025161,11,120960868,120948480,+,0.1555,-1.1812256198056009e-10,0.2484742675429069,1044,0.07542842626571655,0.7750514561036814,10.603668903920983,0.35320185890154576,3.32076615767679,0.06342541714198888,0.01380771491676569,0.30858978629112244,7.492112814071023e-16,0.0,0.0,0.48675475509324706,0.04446647906352063,0.8722022619371399,1.2380614664125127,1.716249376396286,False
Gm28192,ENSMUSG00000100629,11,120964764,120963844,+,-0.0186,9.739728173722614e-12,0.02341279055409194,19,0.0,,,,,,,,,,,,,,,,False
Tex19.1,ENSMUSG00000039329,11,121148319,121146143,+,0.0062,4.063827561627749e-13,0.02034264084783457,11,0.0,,,,,,,,,,,,,,,,False
Hexdc,ENSMUSG00000039307,11,121222655,121204433,+,-0.0425,4.9217734158566705e-12,0.23145119632326727,1982,-0.31687235832214355,,,,,,,,,,,,,,,,False
Narf,ENSMUSG00000000056,11,121255856,121237253,+,-0.023,-2.5593221762454686e-11,0.2893244228129706,2875,0.04344058036804199,0.09067889711141758,0.7084164111461697,0.18787407501171294,8.675664938214954,0.6098765633006891,0.04686620086431503,0.09727345407009125,0.22457617720312267,0.0,0.0,0.1977368791887158,0.13440204736994985,0.28800998318233884,1.0094619070006154,2.6368685440064388,True
Foxk2,ENSMUSG00000039275,11,121309896,121259990,+,0.0182,-8.781520411823019e-11,0.38082284447012954,5217,-0.7199761867523193,,,,,,,,,,,,,,,,False
Fn3krp,ENSMUSG00000039253,11,121431288,121421401,+,-0.0202,1.1049381318598226e-10,0.1814153199586546,1219,-0.06074821949005127,,,,,,,,,,,,,,,,False
Fn3k,ENSMUSG00000025175,11,121450491,121434913,+,-0.0056,-2.856935662485552e-11,0.05622970906540053,92,-0.04505264759063721,,,,,,,,,,,,,,,,False
Tbcd,ENSMUSG00000039230,11,121617164,121451949,+,0.0556,5.5369950928387545e-11,0.28984842705634833,3177,-0.42182278633117676,,,,,,,,,,,,,,,,False
